baseline,graph,batch_size,measurement_idx,insert_time_PageRank,algorithm_time_PageRank,insert_time_LabelPropagation,algorithm_time_LabelPropagation,insert_time_wBFS_unweighted,algorithm_time_wBFS_unweighted,insert_time_BFS,algorithm_time_BFS
run_ppcsr,com-orkut.ungraph,1000,9,0.000955,0.577014,0.000101,0.069546,0.000487,3.559783,4.4e-05,0.008006
run_ppcsr,cit-Patents,1000,0,3.1e-05,0.293861,3.2e-05,0.04394,3.4e-05,5.334273,2.9e-05,0.018958
run_ppcsr,cit-Patents,1000,1,3.8e-05,0.294206,4.4e-05,0.046349,5.2e-05,5.322356,4e-05,0.017682
run_ppcsr,cit-Patents,1000,2,5e-05,0.279644,9.7e-05,0.042785,4e-05,5.294451,5.6e-05,0.017594
run_ppcsr,cit-Patents,1000,3,6.3e-05,0.281488,0.000145,0.039201,4.4e-05,5.344994,4.2e-05,0.017546
run_ppcsr,cit-Patents,1000,4,4.1e-05,0.2804,0.000103,0.040188,4.1e-05,5.411579,3.1e-05,0.017478
run_ppcsr,cit-Patents,1000,5,6.7e-05,0.275344,0.000104,0.039944,4.2e-05,5.409103,3.1e-05,0.017508
run_ppcsr,cit-Patents,1000,6,4.7e-05,0.283467,0.000116,0.040529,0.000135,5.445588,4.7e-05,0.017567
run_ppcsr,cit-Patents,1000,7,7.7e-05,0.281566,0.000109,0.040945,0.000218,5.557123,4.1e-05,0.017543
run_ppcsr,cit-Patents,1000,8,0.000521,0.276052,9.9e-05,0.041192,0.000928,5.510494,3.1e-05,0.017526
run_ppcsr,cit-Patents,1000,9,0.000308,0.266345,0.000102,0.039997,0.000499,5.357591,3.1e-05,0.017489
run_ppcsr,soc-LiveJournal1,1000,0,3.5e-05,0.310231,3.4e-05,0.040973,3.2e-05,5.287377,3.7e-05,0.01696
run_ppcsr,soc-LiveJournal1,1000,1,5.2e-05,0.309765,5.2e-05,0.040858,4.9e-05,5.188092,4.8e-05,0.015749
run_ppcsr,soc-LiveJournal1,1000,2,7.3e-05,0.311267,7.5e-05,0.041326,0.000575,5.430381,7.2e-05,0.015672
run_ppcsr,soc-LiveJournal1,1000,3,8.9e-05,0.300066,5e-05,0.041094,9.5e-05,5.158915,4.2e-05,0.015485
run_ppcsr,soc-LiveJournal1,1000,4,8.2e-05,0.296036,5.2e-05,0.040877,0.000593,5.31167,4.7e-05,0.01538
run_ppcsr,soc-LiveJournal1,1000,5,0.000106,0.298167,7.5e-05,0.04142,8.3e-05,5.17236,6.1e-05,0.015935
run_ppcsr,soc-LiveJournal1,1000,6,0.000134,0.285443,8e-05,0.041467,8.9e-05,5.266201,7.9e-05,0.01545
run_ppcsr,soc-LiveJournal1,1000,7,8.2e-05,0.291356,3.8e-05,0.040812,7.7e-05,5.07398,4.8e-05,0.016275
run_ppcsr,soc-LiveJournal1,1000,8,8.1e-05,0.279704,8.2e-05,0.040605,8.7e-05,5.067925,6.5e-05,0.015922
run_ppcsr,soc-LiveJournal1,1000,9,0.000117,0.276023,6.4e-05,0.040628,9.2e-05,5.129732,8.4e-05,0.016048
run_ppcsr,twitter-unique-undir,1000,0,0.000102,8.944111,8.5e-05,1.076729,0.000536,25.361705,0.000208,0.100559
run_ppcsr,twitter-unique-undir,1000,1,0.00015,8.910737,0.000117,1.054688,0.00012,24.359149,0.000122,0.099047
run_ppcsr,twitter-unique-undir,1000,2,0.000106,8.70461,0.000109,1.066112,0.000557,24.172953,0.000323,0.099692
run_ppcsr,twitter-unique-undir,1000,3,0.000166,8.36667,0.000112,1.062072,0.000151,23.597633,0.000243,0.099553
run_ppcsr,twitter-unique-undir,1000,4,0.000186,7.829345,0.000108,1.068001,0.000192,24.301148,0.000141,0.099358
run_ppcsr,twitter-unique-undir,1000,5,0.000125,7.713764,0.000106,1.053132,0.000619,23.883544,0.000203,0.098931
run_ppcsr,twitter-unique-undir,1000,6,0.000218,7.686664,0.000107,1.057361,0.000628,23.645793,0.000176,0.098946
run_ppcsr,twitter-unique-undir,1000,7,0.000174,7.873063,0.000109,1.068187,0.000355,28.865517,0.000135,0.098636
run_ppcsr,twitter-unique-undir,1000,8,0.000208,7.781468,0.000966,1.058701,0.001158,30.895831,0.000237,0.099709
run_ppcsr,twitter-unique-undir,1000,9,0.000185,7.447102,0.000123,1.069692,0.0006,27.585736,0.000196,0.098831
run_ppcsr,com-orkut.ungraph,10000,0,3.148526,0.576735,3.079802,0.064928,3.119655,3.611115,3.147449,0.009381
run_ppcsr,com-orkut.ungraph,10000,1,0.000247,0.565986,0.000266,0.065281,0.000349,3.575347,0.00027,0.008364
run_ppcsr,com-orkut.ungraph,10000,2,0.000613,0.564151,0.00026,0.064835,0.000443,3.853471,0.000258,0.008237
run_ppcsr,com-orkut.ungraph,10000,3,0.000266,0.56435,0.000291,0.064629,0.000651,6.67302,0.000282,0.008217
run_ppcsr,com-orkut.ungraph,10000,4,0.000554,0.560962,0.000271,0.065045,0.000662,3.893247,0.000265,0.008108
run_ppcsr,com-orkut.ungraph,10000,5,0.000589,0.55905,0.000294,0.065385,0.000794,3.51005,0.000261,0.008341
run_ppcsr,com-orkut.ungraph,10000,6,0.000862,0.581177,0.00028,0.066087,0.000456,3.503523,0.000265,0.008164
run_ppcsr,com-orkut.ungraph,10000,7,0.000828,0.57277,0.0003,0.065513,0.000435,3.582181,0.000253,0.008235
run_ppcsr,com-orkut.ungraph,10000,8,0.001288,0.578019,0.000286,0.065846,0.000867,3.576932,0.000261,0.00819
run_ppcsr,com-orkut.ungraph,10000,9,0.001391,0.516985,0.000281,0.065505,0.000797,3.546577,0.000256,0.008238
run_ppcsr,cit-Patents,10000,0,0.000158,0.269635,0.000164,0.052988,0.000185,5.537463,0.000143,0.01892
run_ppcsr,cit-Patents,10000,1,0.000229,0.27139,0.000217,0.051052,0.000216,5.473268,0.00019,0.017386
run_ppcsr,cit-Patents,10000,2,0.000242,0.270655,0.000186,0.051167,0.000544,5.670006,0.000172,0.01731
run_ppcsr,cit-Patents,10000,3,0.000231,0.269031,0.000217,0.05148,0.001032,5.429974,0.000188,0.017286
run_ppcsr,cit-Patents,10000,4,0.000214,0.26461,0.000321,0.050905,0.00092,5.634672,0.000184,0.017309
run_ppcsr,cit-Patents,10000,5,0.00023,0.265886,0.000199,0.051734,0.00077,5.523504,0.000168,0.017275
run_ppcsr,cit-Patents,10000,6,0.000216,0.266063,0.000215,0.051581,0.001064,5.47822,0.000177,0.017262
run_ppcsr,cit-Patents,10000,7,0.00023,0.268467,0.000189,0.051202,0.00037,5.364909,0.000177,0.01719
run_ppcsr,cit-Patents,10000,8,0.000222,0.269045,0.000194,0.050304,0.00039,5.33293,0.000159,0.017361
run_ppcsr,cit-Patents,10000,9,0.000219,0.270271,0.000203,0.052064,0.000333,5.423545,0.000167,0.01729
run_ppcsr,soc-LiveJournal1,10000,0,0.000445,0.343335,0.000187,0.037922,0.00016,5.3018,0.000251,0.01802
run_ppcsr,soc-LiveJournal1,10000,1,0.000335,0.329529,0.000239,0.037751,0.000396,5.318692,0.000304,0.016845
run_ppcsr,soc-LiveJournal1,10000,2,0.000326,0.33136,0.000286,0.038122,0.000608,5.42208,0.000305,0.01664
run_ppcsr,soc-LiveJournal1,10000,3,0.000316,0.330944,0.000256,0.037996,0.001023,5.370209,0.00031,0.016682
run_ppcsr,soc-LiveJournal1,10000,4,0.000328,0.330205,0.000234,0.037511,0.001601,5.570083,0.000284,0.01652
run_ppcsr,soc-LiveJournal1,10000,5,0.000335,0.328455,0.000246,0.038127,0.001497,5.497629,0.000314,0.016568
run_ppcsr,soc-LiveJournal1,10000,6,0.000334,0.331421,0.000249,0.037823,0.000788,5.349276,0.000287,0.016484
run_ppcsr,soc-LiveJournal1,10000,7,0.000879,0.329612,0.000216,0.038584,0.001135,5.346111,0.000285,0.016512
run_ppcsr,soc-LiveJournal1,10000,8,0.001001,0.338938,0.000204,0.038092,0.000571,5.298747,0.0003,0.016557
run_ppcsr,soc-LiveJournal1,10000,9,0.001168,0.325355,0.000214,0.037852,0.001143,5.324614,0.000273,0.016481
run_ppcsr,twitter-unique-undir,10000,0,0.00042,11.149385,0.000355,1.014227,0.00029,30.322291,0.000785,0.108633
run_ppcsr,twitter-unique-undir,10000,1,0.000543,10.864609,0.000843,1.019978,0.000996,29.593598,0.000815,0.106048
run_ppcsr,twitter-unique-undir,10000,2,0.00066,10.582826,0.000838,1.005271,0.001679,32.007821,0.000799,0.10595
run_ppcsr,twitter-unique-undir,10000,3,0.000747,10.874287,0.00045,1.010273,0.001387,28.118525,0.000773,0.10585
run_ppcsr,twitter-unique-undir,10000,4,0.000746,11.285809,0.000405,1.008733,0.001026,26.683608,0.000808,0.106251
run_ppcsr,twitter-unique-undir,10000,5,0.000719,9.792385,0.000416,1.016774,0.000424,26.167376,0.000778,0.10699
run_ppcsr,twitter-unique-undir,10000,6,0.000847,9.615937,0.000407,1.014003,0.0009,26.165541,0.000895,0.106025
run_ppcsr,twitter-unique-undir,10000,7,0.000809,9.611897,0.00041,1.021548,0.00092,26.583115,0.000808,0.106009
run_ppcsr,twitter-unique-undir,10000,8,0.00079,9.600095,0.000442,1.01631,0.000915,25.9898,0.00088,0.105862
run_ppcsr,twitter-unique-undir,10000,9,0.000738,9.311735,0.000409,1.011687,0.000943,26.400606,0.000772,0.10623
run_ppcsr,com-orkut.ungraph,100000,0,2.307746,0.580832,2.024283,0.065162,2.06398,3.687039,2.102396,0.009727
run_ppcsr,com-orkut.ungraph,100000,1,0.002743,0.571688,0.002842,0.064965,0.002785,3.785961,0.002477,0.008784
run_ppcsr,com-orkut.ungraph,100000,2,0.002602,0.577786,0.002675,0.065842,0.006133,7.708158,0.002381,0.008937
run_ppcsr,com-orkut.ungraph,100000,3,0.002585,0.58988,0.002366,0.067137,0.006344,4.611015,0.002347,0.008782
run_ppcsr,com-orkut.ungraph,100000,4,0.002486,0.577514,0.002646,0.067384,0.004389,3.643734,0.002389,0.008834
run_ppcsr,com-orkut.ungraph,100000,5,0.002351,0.567327,0.003033,0.065662,0.003921,3.655035,0.002351,0.00888
run_ppcsr,com-orkut.ungraph,100000,6,0.002337,0.569245,0.003255,0.067173,0.003608,3.689148,0.002338,0.008872
run_ppcsr,com-orkut.ungraph,100000,7,0.002315,0.576779,0.003059,0.067796,0.003341,3.685837,0.002327,0.008929
run_ppcsr,com-orkut.ungraph,100000,8,0.003043,0.572405,0.00302,0.066469,0.003395,3.719542,0.002359,0.008874
run_ppcsr,com-orkut.ungraph,100000,9,0.00234,0.580308,0.00319,0.067102,0.003555,3.70537,0.002291,0.008893
run_ppcsr,cit-Patents,100000,0,0.002412,0.220719,0.001517,0.039253,0.002236,5.477187,0.002893,0.024812
run_ppcsr,cit-Patents,100000,1,0.002424,0.216888,0.001733,0.038156,0.002267,5.466858,0.002762,0.023795
run_ppcsr,cit-Patents,100000,2,0.002502,0.202808,0.001764,0.037519,0.002273,5.361604,0.002859,0.023262
run_ppcsr,cit-Patents,100000,3,0.002401,0.197967,0.001454,0.03663,0.004459,5.455996,0.002733,0.02354
run_ppcsr,cit-Patents,100000,4,0.002349,0.201201,0.001501,0.037345,0.002261,5.371072,0.002827,0.023065
run_ppcsr,cit-Patents,100000,5,0.002425,0.191612,0.001455,0.036851,0.001849,5.401174,0.002729,0.023051
run_ppcsr,cit-Patents,100000,6,0.002198,0.190849,0.001555,0.03747,0.002569,5.502327,0.002719,0.023304
run_ppcsr,cit-Patents,100000,7,0.002204,0.192527,0.001456,0.036824,0.00575,5.38225,0.002794,0.023192
run_ppcsr,cit-Patents,100000,8,0.002409,0.199746,0.001451,0.036976,0.003182,5.402073,0.002734,0.023678
run_ppcsr,cit-Patents,100000,9,0.002437,0.199203,0.001448,0.037051,0.003384,5.473202,0.002927,0.023645
run_ppcsr,soc-LiveJournal1,100000,0,0.002123,0.302912,0.001946,0.037674,0.001812,5.289778,0.002576,0.016515
run_ppcsr,soc-LiveJournal1,100000,1,0.004414,0.293655,0.001914,0.037211,0.008241,5.117983,0.002541,0.015262
run_ppcsr,soc-LiveJournal1,100000,2,0.003239,0.294924,0.001492,0.037379,0.00334,5.075232,0.002518,0.015188
run_ppcsr,soc-LiveJournal1,100000,3,0.002204,0.299244,0.00151,0.037577,0.006614,5.202271,0.002507,0.014986
run_ppcsr,soc-LiveJournal1,100000,4,0.003267,0.304113,0.001523,0.037223,0.003589,5.057768,0.002473,0.01511
run_ppcsr,soc-LiveJournal1,100000,5,0.002191,0.289385,0.001955,0.037988,0.002086,5.234876,0.002462,0.015019
run_ppcsr,soc-LiveJournal1,100000,6,0.00231,0.280591,0.001938,0.038091,0.003836,5.253918,0.002444,0.015185
run_ppcsr,soc-LiveJournal1,100000,7,0.002275,0.27079,0.001499,0.037295,0.001931,5.332313,0.00252,0.014989
run_ppcsr,soc-LiveJournal1,100000,8,0.002,0.260987,0.00152,0.038824,0.002103,5.134234,0.002501,0.01505
run_ppcsr,soc-LiveJournal1,100000,9,0.001868,0.262977,0.002416,0.040656,0.004005,5.104251,0.002527,0.015151
run_ppcsr,twitter-unique-undir,100000,0,0.00377,12.781305,0.002798,1.081883,0.003598,28.423089,0.005649,0.106754
run_ppcsr,twitter-unique-undir,100000,1,0.003911,12.683691,0.003327,1.079062,0.003309,28.1712,0.00564,0.103306
run_ppcsr,twitter-unique-undir,100000,2,0.003928,12.123941,0.003348,1.071741,0.002339,25.755547,0.005548,0.103818
run_ppcsr,twitter-unique-undir,100000,3,0.005286,11.557202,0.003201,1.077017,0.002343,26.609144,0.005577,0.103364
run_ppcsr,twitter-unique-undir,100000,4,0.005512,11.340917,0.003025,1.089977,0.002962,25.27108,0.005553,0.10358
run_ppcsr,twitter-unique-undir,100000,5,0.005383,11.318578,0.003005,1.071366,0.00308,25.837465,0.0056,0.1038
run_ppcsr,twitter-unique-undir,100000,6,0.005312,11.303175,0.003088,1.075858,0.003272,25.431466,0.005667,0.102427
run_ppcsr,twitter-unique-undir,100000,7,0.005469,11.13434,0.003435,1.077172,0.003256,25.769422,0.005688,0.102185
run_ppcsr,twitter-unique-undir,100000,8,0.005282,10.797251,0.00311,1.079525,0.003548,33.498278,0.005954,0.101802
run_ppcsr,twitter-unique-undir,100000,9,0.005139,10.773057,0.003116,1.065652,0.004195,31.594493,0.006156,0.102803
run_ppcsr,com-orkut.ungraph,1000000,0,0.013732,0.285824,0.012167,0.050159,0.01296,4.787225,0.016323,0.007777
run_ppcsr,com-orkut.ungraph,1000000,1,0.012849,0.293167,0.009661,0.051349,0.020317,3.562405,0.014916,0.007806
run_ppcsr,com-orkut.ungraph,1000000,2,0.012979,0.29183,0.009743,0.047047,0.010208,3.535187,0.013941,0.008549
run_ppcsr,com-orkut.ungraph,1000000,3,0.012571,0.288262,0.009522,0.047719,0.01027,3.734837,0.014974,0.007796
run_ppcsr,com-orkut.ungraph,1000000,4,0.012638,0.283757,0.009513,0.047968,0.015288,4.128722,0.014131,0.007759
run_ppcsr,com-orkut.ungraph,1000000,5,0.01239,0.278844,0.009518,0.0478,0.017644,3.573809,0.01404,0.007614
run_ppcsr,com-orkut.ungraph,1000000,6,0.01247,0.275175,0.009541,0.047613,0.010469,3.654941,0.014085,0.007636
run_ppcsr,com-orkut.ungraph,1000000,7,0.012424,0.275906,0.009298,0.047138,0.010832,3.697218,0.014127,0.007647
run_ppcsr,com-orkut.ungraph,1000000,8,0.012464,0.281397,0.009584,0.048341,0.010572,3.557479,0.014162,0.007662
run_ppcsr,com-orkut.ungraph,1000000,9,0.011958,0.266894,0.009599,0.049077,0.01006,3.530132,0.014189,0.007632
run_ppcsr,cit-Patents,1000000,0,0.018913,0.197887,0.018167,0.032569,0.027629,6.312543,0.018745,0.023734
run_ppcsr,cit-Patents,1000000,1,0.016463,0.185546,0.016116,0.032331,0.02576,6.283165,0.018245,0.024487
run_ppcsr,cit-Patents,1000000,2,0.016439,0.178741,0.016675,0.032299,0.024333,5.99227,0.018801,0.024589
run_ppcsr,cit-Patents,1000000,3,0.016137,0.179126,0.017183,0.034214,0.026269,5.838703,0.019701,0.022921
run_ppcsr,cit-Patents,1000000,4,0.017585,0.1783,0.017604,0.032428,0.026255,5.826444,0.020973,0.022528
run_ppcsr,cit-Patents,1000000,5,0.019288,0.183771,0.019527,0.032217,0.031285,5.975099,0.023596,0.022067
run_ppcsr,cit-Patents,1000000,6,0.027534,0.181341,0.024155,0.032203,0.042269,5.56851,0.029429,0.021635
run_ppcsr,cit-Patents,1000000,7,0.427257,0.217544,0.402273,0.03681,0.429229,5.645785,0.428104,0.021476
run_ppcsr,cit-Patents,1000000,8,0.012294,0.220643,0.011359,0.037436,0.02324,5.638307,0.01225,0.024789
run_ppcsr,cit-Patents,1000000,9,0.012964,0.232071,0.01146,0.037754,0.024127,5.612776,0.012974,0.026032
run_ppcsr,soc-LiveJournal1,1000000,0,0.023454,0.293818,0.016982,0.038224,0.019139,5.263059,0.027106,0.021659
run_ppcsr,soc-LiveJournal1,1000000,1,0.019864,0.27053,0.014162,0.036815,0.016282,5.151822,0.026187,0.02014
run_ppcsr,soc-LiveJournal1,1000000,2,0.018089,0.273396,0.014017,0.036875,0.016271,5.28661,0.025765,0.020587
run_ppcsr,soc-LiveJournal1,1000000,3,0.017789,0.261614,0.013899,0.036909,0.02612,5.136233,0.026029,0.021296
run_ppcsr,soc-LiveJournal1,1000000,4,0.018096,0.25651,0.013916,0.037756,0.018638,5.621958,0.02558,0.019381
run_ppcsr,soc-LiveJournal1,1000000,5,0.016978,0.263066,0.01388,0.037986,0.025072,5.401508,0.025855,0.0199
run_ppcsr,soc-LiveJournal1,1000000,6,0.022383,0.26364,0.014006,0.038415,0.029339,5.267385,0.025742,0.01896
run_ppcsr,soc-LiveJournal1,1000000,7,0.017283,0.258272,0.013851,0.037998,0.02785,5.324593,0.025452,0.018515
run_ppcsr,soc-LiveJournal1,1000000,8,0.017322,0.260189,0.013916,0.037585,0.020806,5.285585,0.025567,0.018892
run_ppcsr,soc-LiveJournal1,1000000,9,0.016566,0.247908,0.013926,0.037917,0.022075,5.097501,0.025535,0.018765
run_ppcsr,twitter-unique-undir,1000000,0,0.029071,11.736292,0.019633,1.014921,0.019556,29.206892,0.047715,0.087918
run_ppcsr,twitter-unique-undir,1000000,1,0.029848,11.553531,0.019784,1.024209,0.019553,28.54994,0.046848,0.087982
run_ppcsr,twitter-unique-undir,1000000,2,0.027592,11.397228,0.019493,1.017265,0.019278,28.500428,0.046893,0.087684
run_ppcsr,twitter-unique-undir,1000000,3,0.037422,10.709511,0.019569,1.014052,0.019629,29.580968,0.047514,0.087287
run_ppcsr,twitter-unique-undir,1000000,4,0.037099,10.373147,0.01949,1.01711,0.019776,30.24401,0.047091,0.087597
run_ppcsr,twitter-unique-undir,1000000,5,0.034079,11.284326,0.01967,1.0052,0.020942,29.81976,0.04708,0.086741
run_ppcsr,twitter-unique-undir,1000000,6,0.03473,10.188712,0.019467,1.029582,0.022892,29.5084,0.047891,0.087292
run_ppcsr,twitter-unique-undir,1000000,7,0.027723,9.934087,0.019494,1.022747,0.027192,32.444146,0.046861,0.087004
run_ppcsr,twitter-unique-undir,1000000,8,0.026913,9.9249,0.019619,1.024555,0.026987,32.891397,0.047266,0.087299
run_ppcsr,twitter-unique-undir,1000000,9,0.02453,9.919163,0.020515,1.014743,0.0238,29.938715,0.047514,0.085356
run_std_set,com-orkut.ungraph,1,0,6e-06,2.019096,5e-06,0.167484,6e-06,3.786546,8e-06,0.02075
run_std_set,com-orkut.ungraph,1,1,1.6e-05,1.953488,1e-05,0.160872,1.2e-05,3.768104,1e-05,0.012395
run_std_set,com-orkut.ungraph,1,2,1e-05,1.792319,1e-05,0.161752,8e-06,3.775277,9e-06,0.012474
run_std_set,com-orkut.ungraph,1,3,1.5e-05,1.770159,1.1e-05,0.168182,9e-06,3.78688,8e-06,0.01475
run_std_set,com-orkut.ungraph,1,4,1.3e-05,1.737135,1.1e-05,0.165166,8e-06,3.789399,1e-05,0.012216
run_std_set,com-orkut.ungraph,1,5,1.5e-05,1.708928,1e-05,0.161905,9e-06,3.79533,8e-06,0.013944
run_std_set,com-orkut.ungraph,1,6,1.3e-05,1.645507,8e-06,0.161606,9e-06,3.788268,8e-06,0.013027
run_std_set,com-orkut.ungraph,1,7,1.6e-05,1.544101,1e-05,0.163112,1.1e-05,3.803551,9e-06,0.012023
run_std_set,com-orkut.ungraph,1,8,1.6e-05,1.499799,1e-05,0.161497,1.1e-05,3.80143,1.1e-05,0.012292
run_std_set,com-orkut.ungraph,1,9,1.7e-05,1.38932,1.1e-05,0.160754,1e-05,3.789102,1e-05,0.012144
run_std_set,cit-Patents,1,0,7e-06,0.397683,5e-06,0.04971,6e-06,4.626038,7e-06,0.051173
run_std_set,cit-Patents,1,1,1.2e-05,0.386682,9e-06,0.041775,8e-06,4.667395,9e-06,0.042747
run_std_set,cit-Patents,1,2,1.3e-05,0.371107,8e-06,0.045435,8e-06,4.67085,8e-06,0.042743
run_std_set,cit-Patents,1,3,1.3e-05,0.386053,8e-06,0.041554,8e-06,4.656875,8e-06,0.043768
run_std_set,cit-Patents,1,4,1.3e-05,0.386466,9e-06,0.041346,9e-06,4.70539,9e-06,0.04137
run_std_set,cit-Patents,1,5,1.2e-05,0.38787,9e-06,0.04229,1e-05,4.632435,1e-05,0.042595
run_std_set,cit-Patents,1,6,1.1e-05,0.358936,1e-05,0.041172,1.2e-05,4.614255,8e-06,0.041762
run_std_set,cit-Patents,1,7,1.1e-05,0.380115,1e-05,0.04228,8e-06,4.584416,1e-05,0.040553
run_std_set,cit-Patents,1,8,1.1e-05,0.362542,8e-06,0.042189,8e-06,4.562872,8e-06,0.042139
run_std_set,cit-Patents,1,9,1.6e-05,0.388318,9e-06,0.041332,8e-06,4.631192,8e-06,0.041321
run_std_set,soc-LiveJournal1,1,0,6e-06,0.852573,6e-06,0.067522,6e-06,4.924787,7e-06,0.033696
run_std_set,soc-LiveJournal1,1,1,1.2e-05,0.808217,8e-06,0.065542,8e-06,4.99275,9e-06,0.030853
run_std_set,soc-LiveJournal1,1,2,1.2e-05,0.803199,8e-06,0.065429,9e-06,4.986947,9e-06,0.030769
run_std_set,soc-LiveJournal1,1,3,1.4e-05,0.783223,8e-06,0.0658,8e-06,4.95262,8e-06,0.030614
run_std_set,soc-LiveJournal1,1,4,1.3e-05,0.786826,8e-06,0.066181,8e-06,4.952018,8e-06,0.030158
run_std_set,soc-LiveJournal1,1,5,1.1e-05,0.765187,8e-06,0.065401,7e-06,4.964115,1e-05,0.03065
run_std_set,soc-LiveJournal1,1,6,9e-06,0.774473,8e-06,0.065749,9e-06,4.975428,9e-06,0.030141
run_std_set,soc-LiveJournal1,1,7,1.2e-05,0.735707,7e-06,0.065541,8e-06,5.009824,7e-06,0.030492
run_std_set,soc-LiveJournal1,1,8,1.6e-05,0.711773,8e-06,0.066337,8e-06,4.998211,1.1e-05,0.030604
run_std_set,soc-LiveJournal1,1,9,1.4e-05,0.66809,9e-06,0.067227,8e-06,4.973287,8e-06,0.03114
run_std_set,twitter-unique-undir,1,0,6e-06,23.231355,7e-06,3.12785,7e-06,47.777484,1.1e-05,0.338376
run_std_set,twitter-unique-undir,1,1,1.1e-05,22.434856,1.1e-05,3.062119,1e-05,47.639318,1e-05,0.136429
run_std_set,twitter-unique-undir,1,2,1.2e-05,22.338457,1.1e-05,3.065016,1e-05,47.555943,9e-06,0.134399
run_std_set,twitter-unique-undir,1,3,2.7e-05,24.523631,1.1e-05,3.083671,1e-05,47.500937,9e-06,0.135816
run_std_set,twitter-unique-undir,1,4,1.2e-05,28.877648,1.1e-05,3.110886,1e-05,47.786525,1e-05,0.131707
run_std_set,twitter-unique-undir,1,5,1.2e-05,28.560009,1e-05,3.062156,9e-06,47.666765,9e-06,0.127387
run_std_set,twitter-unique-undir,1,6,2e-05,25.769006,1.1e-05,3.13406,9e-06,47.754943,9e-06,0.126534
run_std_set,twitter-unique-undir,1,7,1.1e-05,27.668254,1e-05,3.052714,9e-06,47.657132,8e-06,0.128354
run_std_set,twitter-unique-undir,1,8,2.1e-05,32.879258,1.3e-05,3.047735,9e-06,47.654847,1.1e-05,0.131514
run_std_set,twitter-unique-undir,1,9,2e-05,30.71535,1.2e-05,3.061174,9e-06,47.775866,1e-05,0.127963
run_std_set,com-friendster,1,0,7e-06,51.417063,7e-06,8.163835,7e-06,67.364088,8e-06,5.516933
run_std_set,com-friendster,1,1,1.6e-05,50.730522,1.1e-05,8.101273,1e-05,67.385542,1.3e-05,4.902042
run_std_set,com-friendster,1,2,2.3e-05,66.174978,1.2e-05,7.989933,1e-05,71.22202,1.5e-05,4.91911
run_std_set,com-friendster,1,3,1.5e-05,58.548594,1.1e-05,7.996616,1e-05,73.918386,1.2e-05,4.921492
run_std_set,com-friendster,1,4,1.7e-05,58.125941,1.1e-05,8.01874,1e-05,73.053803,1.1e-05,4.915446
run_std_set,com-friendster,1,5,1.5e-05,57.313804,1.1e-05,8.11299,1e-05,71.723267,1.1e-05,4.922164
run_std_set,com-friendster,1,6,1.4e-05,55.477713,1e-05,7.950951,9e-06,71.794956,1.1e-05,4.905816
run_std_set,com-friendster,1,7,1.6e-05,57.191994,1.3e-05,8.025835,1e-05,74.589241,1.2e-05,4.875015
run_std_set,com-friendster,1,8,1.5e-05,63.48011,1.1e-05,7.932472,9e-06,76.425088,1.2e-05,4.897574
run_std_set,com-friendster,1,9,1.6e-05,66.034819,1.3e-05,7.913109,1e-05,80.505396,1.3e-05,4.858281
run_std_set,com-orkut.ungraph,10,0,2.1e-05,1.833862,1.9e-05,0.154849,1.7e-05,3.886747,7.6e-05,0.030418
run_std_set,com-orkut.ungraph,10,1,4.7e-05,1.724008,3.3e-05,0.148441,2.9e-05,3.8606,2.5e-05,0.012667
run_std_set,com-orkut.ungraph,10,2,3.6e-05,1.641984,3.3e-05,0.147111,2.8e-05,3.846883,2.3e-05,0.012673
run_std_set,com-orkut.ungraph,10,3,3.4e-05,1.634461,2.9e-05,0.149974,2.8e-05,3.872546,2.4e-05,0.012452
run_std_set,com-orkut.ungraph,10,4,3.6e-05,1.615519,3e-05,0.148299,2.9e-05,3.868439,2.7e-05,0.012603
run_std_set,com-orkut.ungraph,10,5,4e-05,1.671292,3e-05,0.149975,2.8e-05,3.861214,2.4e-05,0.012802
run_std_set,com-orkut.ungraph,10,6,3.6e-05,1.665787,3e-05,0.151214,3.1e-05,3.841094,2.5e-05,0.012741
run_std_set,com-orkut.ungraph,10,7,9.2e-05,1.635898,3.1e-05,0.148658,2.9e-05,3.850034,2.8e-05,0.012641
run_std_set,com-orkut.ungraph,10,8,4.9e-05,1.672288,3.1e-05,0.149564,2.8e-05,3.852364,2.5e-05,0.012602
run_std_set,com-orkut.ungraph,10,9,4e-05,1.666818,2.8e-05,0.149546,3.1e-05,3.854895,2.5e-05,0.012626
run_std_set,cit-Patents,10,0,2.5e-05,0.365409,1.7e-05,0.047529,1.9e-05,4.742205,2.1e-05,0.044513
run_std_set,cit-Patents,10,1,8.8e-05,0.369209,2.4e-05,0.041051,2.9e-05,4.725383,2.4e-05,0.04087
run_std_set,cit-Patents,10,2,3.3e-05,0.366366,2.5e-05,0.040898,2.9e-05,4.719696,2.4e-05,0.040813
run_std_set,cit-Patents,10,3,3.2e-05,0.378191,2.4e-05,0.040984,7.3e-05,4.703812,2.3e-05,0.041445
run_std_set,cit-Patents,10,4,6.3e-05,0.34313,2.4e-05,0.040971,2.5e-05,4.675001,2.4e-05,0.04147
run_std_set,cit-Patents,10,5,4.3e-05,0.327603,2.2e-05,0.042006,2.5e-05,4.659646,2.3e-05,0.041868
run_std_set,cit-Patents,10,6,3.8e-05,0.327904,2.7e-05,0.041009,2.5e-05,4.598139,2.1e-05,0.043035
